"@timestamp","agent.name","event.code","process.name","process.executable","network.protocol","network.transport","source.ip","destination.ip"
"Jun 10, 2025 @ 10:49:44.753","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.666","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:44.663","DESKTOP-NIU0UCP",5382,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.640","DESKTOP-NIU0UCP",5382,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.474","DESKTOP-NIU0UCP",1,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.348","DESKTOP-NIU0UCP",1,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.315","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:44.125","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:44.021","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:43.887","DESKTOP-NIU0UCP",1,"LocationNotificationWindows.exe","C:\Windows\System32\LocationNotificationWindows.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.739","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:43.613","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","40.126.17.134"
"Jun 10, 2025 @ 10:49:43.572","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.572","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.572","DESKTOP-NIU0UCP",5379,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.425","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:43.416","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.395","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.322","DESKTOP-NIU0UCP",1,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.305","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.304","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.251","DESKTOP-NIU0UCP",1,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.212","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.174","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.164","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.156","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:43.073","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:43.002","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:42.996","DESKTOP-NIU0UCP",1,"HxTsr.exe","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe\HxTsr.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:42.965","DESKTOP-NIU0UCP",1,"backgroundTaskHost.exe","C:\Windows\System32\backgroundTaskHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:42.752","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:42.458","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:42.103","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:41.674","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:41.298","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:40.261","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:39.659","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:39.214","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:38.863","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:38.521","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:38.443","DESKTOP-NIU0UCP",5,"sppsvc.exe","C:\Windows\System32\sppsvc.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:38.438","DESKTOP-NIU0UCP",16384,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:38.206","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:37.915","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:37.598","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:37.556","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:49:37.285","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:36.934","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:36.598","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:36.561","DESKTOP-NIU0UCP",5,"OneDriveStandaloneUpdater.exe","C:\Users\ADMIN\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:36.310","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:36.031","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:35.705","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:35.380","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:34.776","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:34.488","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:34.081","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:33.770","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:33.326","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:32.973","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:32.610","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:32.229","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:31.916","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:31.639","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:31.347","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:31.003","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:30.669","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:30.374","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:30.081","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:29.737","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:29.388","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:29.086","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:26.747","DESKTOP-NIU0UCP",5,"SearchProtocolHost.exe","C:\Windows\System32\SearchProtocolHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:26.747","DESKTOP-NIU0UCP",5,"SearchFilterHost.exe","C:\Windows\System32\SearchFilterHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:25.448","DESKTOP-NIU0UCP",1,"WMIADAP.exe","C:\Windows\System32\wbem\WMIADAP.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:25.442","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:25.150","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:24.844","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:24.630","DESKTOP-NIU0UCP",5,"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:24.563","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:24.251","DESKTOP-NIU0UCP",5,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:24.143","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:23.790","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:23.462","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:23.165","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:22.788","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:22.470","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:21.911","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:21.571","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:21.237","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:20.317","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:19.970","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:19.628","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","23.212.55.66"
"Jun 10, 2025 @ 10:49:19.593","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:19.282","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:18.993","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:18.694","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:18.407","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:18.105","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:17.795","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:17.492","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:17.201","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:16.853","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:16.532","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:16.238","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:15.956","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:15.664","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:15.339","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:14.780","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:14.476","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:14.176","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:13.892","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:13.599","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:13.311","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:13.004","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:12.692","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:12.380","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:12.062","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:11.765","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:11.462","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:10.352","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:10.001","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:09.704","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:09.415","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:09.047","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:08.722","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:08.482","DESKTOP-NIU0UCP",5,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:08.431","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:08.293","DESKTOP-NIU0UCP",5,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:08.293","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:08.268","DESKTOP-NIU0UCP",5,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:08.210","DESKTOP-NIU0UCP",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.922","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:07.745","DESKTOP-NIU0UCP",1,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.744","DESKTOP-NIU0UCP",4624,"services.exe","C:\Windows\System32\services.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.744","DESKTOP-NIU0UCP",4672,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.716","DESKTOP-NIU0UCP",1,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.711","DESKTOP-NIU0UCP",5,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.661","DESKTOP-NIU0UCP",1,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.644","DESKTOP-NIU0UCP",5,"CompatTelRunner.exe","C:\Windows\System32\CompatTelRunner.exe","-","-","-","-"
"Jun 10, 2025 @ 10:49:07.599","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:07.141","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:06.844","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:06.514","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:06.236","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:05.955","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:05.680","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:05.405","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:05.119","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:04.785","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:04.452","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:04.109","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:03.744","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:03.282","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:02.801","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:02.407","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:02.117","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:49:01.818","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:01.478","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:49:01.168","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:49:00.879","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:00.594","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:49:00.268","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:48:59.979","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:48:59.604","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:59.081","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:58.772","DESKTOP-NIU0UCP",5,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:58.772","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:58.771","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:48:58.752","DESKTOP-NIU0UCP",403,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:58.469","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:48:57.701","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:56.304","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:55.494","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:48:55.187","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:48:54.885","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:48:54.591","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:48:54.287","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:48:53.969","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:48:53.654","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:48:53.341","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:48:53.281","DESKTOP-NIU0UCP",40962,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.270","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.270","DESKTOP-NIU0UCP",400,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.254","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.254","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.254","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.254","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.254","DESKTOP-NIU0UCP",600,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.201","DESKTOP-NIU0UCP",53504,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:53.084","DESKTOP-NIU0UCP",40961,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.984","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:52.967","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.944","DESKTOP-NIU0UCP",1,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.799","DESKTOP-NIU0UCP",5,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.799","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.769","DESKTOP-NIU0UCP",403,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:48:52.569","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:48:52.365","DESKTOP-NIU0UCP",5,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","-","-","-","-"
